product,price,quantity,date,region
vermilion morsel,$4.99,586,2020-12-31,east
vermilion morsel,$4.99,544,2020-12-31,west
lapis morsel,$1.99,522,2020-12-31,north
lapis morsel,$1.99,543,2020-12-31,south
lapis morsel,$1.99,552,2020-12-31,east
lapis morsel,$1.99,568,2020-12-31,west
pink morsel,$3.00,512,2021-01-01,north
pink morsel,$3.00,514,2021-01-01,south
pink morsel,$3.00,557,2021-01-01,east
pink morsel,$3.00,584,2021-01-01,west
gold morsel,$9.99,599,2021-01-01,north
gold morsel,$9.99,510,2021-01-01,south
gold morsel,$9.99,591,2021-01-01,east
gold morsel,$9.99,521,2021-01-01,west
magenta morsel,$2.50,544,2021-01-01,north
magenta morsel,$2.50,563,2021-01-01,south
magenta morsel,$2.50,558,2021-01-01,east
magenta morsel,$2.50,523,2021-01-01,west
chartreuse morsel,$3.00,533,2021-01-01,north
chartreuse morsel,$3.00,509,2021-01-01,south
chartreuse morsel,$3.00,580,2021-01-01,east
chartreuse morsel,$3.00,548,2021-01-01,west
periwinkle morsel,$1.25,562,2021-01-01,north
periwinkle morsel,$1.25,509,2021-01-01,south
periwinkle morsel,$1.25,565,2021-01-01,east
periwinkle morsel,$1.25,593,2021-01-01,west
vermilion morsel,$4.99,593,2021-01-01,north
vermilion morsel,$4.99,544,2021-01-01,south
vermilion morsel,$4.99,507,2021-01-01,east
vermilion morsel,$4.99,596,2021-01-01,west
lapis morsel,$1.99,597,2021-01-01,north
lapis morsel,$1.99,507,2021-01-01,south
lapis morsel,$1.99,571,2021-01-01,east
lapis morsel,$1.99,507,2021-01-01,west
pink morsel,$3.00,598,2021-01-02,north
pink morsel,$3.00,540,2021-01-02,south
pink morsel,$3.00,528,2021-01-02,east
pink morsel,$3.00,501,2021-01-02,west
gold morsel,$9.99,568,2021-01-02,north
gold morsel,$9.99,554,2021-01-02,south
gold morsel,$9.99,565,2021-01-02,east
gold morsel,$9.99,522,2021-01-02,west
magenta morsel,$2.50,571,2021-01-02,north
magenta morsel,$2.50,563,2021-01-02,south
magenta morsel,$2.50,598,2021-01-02,east
magenta morsel,$2.50,525,2021-01-02,west
chartreuse morsel,$3.00,571,2021-01-02,north
chartreuse morsel,$3.00,591,2021-01-02,south
chartreuse morsel,$3.00,531,2021-01-02,east
chartreuse morsel,$3.00,587,2021-01-02,west
periwinkle morsel,$1.25,523,2021-01-02,north
periwinkle morsel,$1.25,578,2021-01-02,south
periwinkle morsel,$1.25,579,2021-01-02,east
periwinkle morsel,$1.25,539,2021-01-02,west
vermilion morsel,$4.99,573,2021-01-02,north
vermilion morsel,$4.99,576,2021-01-02,south
vermilion morsel,$4.99,513,2021-01-02,east
vermilion morsel,$4.99,552,2021-01-02,west
lapis morsel,$1.99,578,2021-01-02,north
lapis morsel,$1.99,578,2021-01-02,south
lapis morsel,$1.99,557,2021-01-02,east
lapis morsel,$1.99,547,2021-01-02,west
pink morsel,$3.00,586,2021-01-03,north
pink morsel,$3.00,526,2021-01-03,south
pink morsel,$3.00,559,2021-01-03,east
pink morsel,$3.00,574,2021-01-03,west
gold morsel,$9.99,570,2021-01-03,north
gold morsel,$9.99,557,2021-01-03,south
gold morsel,$9.99,545,2021-01-03,east
gold morsel,$9.99,507,2021-01-03,west
magenta morsel,$2.50,584,2021-01-03,north
magenta morsel,$2.50,568,2021-01-03,south
magenta morsel,$2.50,562,2021-01-03,east
magenta morsel,$2.50,580,2021-01-03,west
chartreuse morsel,$3.00,524,2021-01-03,north
chartreuse morsel,$3.00,570,2021-01-03,south
chartreuse morsel,$3.00,550,2021-01-03,east
chartreuse morsel,$3.00,599,2021-01-03,west
periwinkle morsel,$1.25,543,2021-01-03,north
periwinkle morsel,$1.25,581,2021-01-03,south
periwinkle morsel,$1.25,510,2021-01-03,east
periwinkle morsel,$1.25,532,2021-01-03,west
vermilion morsel,$4.99,568,2021-01-03,north
vermilion morsel,$4.99,571,2021-01-03,south
vermilion morsel,$4.99,588,2021-01-03,east
vermilion morsel,$4.99,501,2021-01-03,west
lapis morsel,$1.99,575,2021-01-03,north
lapis morsel,$1.99,552,2021-01-03,south
lapis morsel,$1.99,505,2021-01-03,east
lapis morsel,$1.99,563,2021-01-03,west
pink morsel,$3.00,530,2021-01-04,north
pink morsel,$3.00,595,2021-01-04,south
pink morsel,$3.00,577,2021-01-04,east
pink morsel,$3.00,562,2021-01-04,west
gold morsel,$9.99,568,2021-01-04,north
gold morsel,$9.99,560,2021-01-04,south
gold morsel,$9.99,548,2021-01-04,east
gold morsel,$9.99,549,2021-01-04,west
magenta morsel,$2.50,510,2021-01-04,north
magenta morsel,$2.50,522,2021-01-04,south
magenta morsel,$2.50,515,2021-01-04,east
magenta morsel,$2.50,595,2021-01-04,west
chartreuse morsel,$3.00,540,2021-01-04,north
chartreuse morsel,$3.00,564,2021-01-04,south
chartreuse morsel,$3.00,587,2021-01-04,east
chartreuse morsel,$3.00,520,2021-01-04,west
periwinkle morsel,$1.25,504,2021-01-04,north
periwinkle morsel,$1.25,514,2021-01-04,south
periwinkle morsel,$1.25,593,2021-01-04,east
periwinkle morsel,$1.25,542,2021-01-04,west
vermilion morsel,$4.99,521,2021-01-04,north
vermilion morsel,$4.99,530,2021-01-04,south
vermilion morsel,$4.99,599,2021-01-04,east
vermilion morsel,$4.99,584,2021-01-04,west
lapis morsel,$1.99,519,2021-01-04,north
lapis morsel,$1.99,521,2021-01-04,south
lapis morsel,$1.99,538,2021-01-04,east
lapis morsel,$1.99,549,2021-01-04,west
pink morsel,$3.00,512,2021-01-05,north
pink morsel,$3.00,526,2021-01-05,south
pink morsel,$3.00,561,2021-01-05,east
pink morsel,$3.00,536,2021-01-05,west
gold morsel,$9.99,589,2021-01-05,north
gold morsel,$9.99,503,2021-01-05,south
gold morsel,$9.99,582,2021-01-05,east
gold morsel,$9.99,540,2021-01-05,west
magenta morsel,$2.50,541,2021-01-05,north
magenta morsel,$2.50,570,2021-01-05,south
magenta morsel,$2.50,557,2021-01-05,east
magenta morsel,$2.50,524,2021-01-05,west
chartreuse morsel,$3.00,590,2021-01-05,north
chartreuse morsel,$3.00,598,2021-01-05,south
chartreuse morsel,$3.00,542,2021-01-05,east
chartreuse morsel,$3.00,509,2021-01-05,west
periwinkle morsel,$1.25,561,2021-01-05,north
periwinkle morsel,$1.25,579,2021-01-05,south
periwinkle morsel,$1.25,561,2021-01-05,east
periwinkle morsel,$1.25,518,2021-01-05,west
vermilion morsel,$4.99,539,2021-01-05,north
vermilion morsel,$4.99,520,2021-01-05,south
vermilion morsel,$4.99,501,2021-01-05,east
vermilion morsel,$4.99,532,2021-01-05,west
lapis morsel,$1.99,538,2021-01-05,north
lapis morsel,$1.99,500,2021-01-05,south
lapis morsel,$1.99,562,2021-01-05,east
lapis morsel,$1.99,518,2021-01-05,west
pink morsel,$3.00,581,2021-01-06,north
pink morsel,$3.00,581,2021-01-06,south
pink morsel,$3.00,546,2021-01-06,east
pink morsel,$3.00,596,2021-01-06,west
gold morsel,$9.99,593,2021-01-06,north
gold morsel,$9.99,581,2021-01-06,south
gold morsel,$9.99,514,2021-01-06,east
gold morsel,$9.99,557,2021-01-06,west
magenta morsel,$2.50,559,2021-01-06,north
magenta morsel,$2.50,504,2021-01-06,south
magenta morsel,$2.50,579,2021-01-06,east
magenta morsel,$2.50,505,2021-01-06,west
chartreuse morsel,$3.00,544,2021-01-06,north
chartreuse morsel,$3.00,524,2021-01-06,south
chartreuse morsel,$3.00,500,2021-01-06,east
chartreuse morsel,$3.00,501,2021-01-06,west
periwinkle morsel,$1.25,561,2021-01-06,north
periwinkle morsel,$1.25,524,2021-01-06,south
periwinkle morsel,$1.25,505,2021-01-06,east
periwinkle morsel,$1.25,502,2021-01-06,west
vermilion morsel,$4.99,528,2021-01-06,north
vermilion morsel,$4.99,574,2021-01-06,south
vermilion morsel,$4.99,542,2021-01-06,east
vermilion morsel,$4.99,521,2021-01-06,west
lapis morsel,$1.99,528,2021-01-06,north
lapis morsel,$1.99,508,2021-01-06,south
lapis morsel,$1.99,539,2021-01-06,east
lapis morsel,$1.99,518,2021-01-06,west
pink morsel,$3.00,572,2021-01-07,north
pink morsel,$3.00,534,2021-01-07,south
pink morsel,$3.00,532,2021-01-07,east
pink morsel,$3.00,599,2021-01-07,west
gold morsel,$9.99,520,2021-01-07,north
gold morsel,$9.99,579,2021-01-07,south
gold morsel,$9.99,520,2021-01-07,east
gold morsel,$9.99,508,2021-01-07,west
magenta morsel,$2.50,589,2021-01-07,north
magenta morsel,$2.50,566,2021-01-07,south
magenta morsel,$2.50,592,2021-01-07,east
magenta morsel,$2.50,568,2021-01-07,west
chartreuse morsel,$3.00,576,2021-01-07,north
chartreuse morsel,$3.00,568,2021-01-07,south
chartreuse morsel,$3.00,552,2021-01-07,east
chartreuse morsel,$3.00,563,2021-01-07,west
periwinkle morsel,$1.25,592,2021-01-07,north
periwinkle morsel,$1.25,600,2021-01-07,south
periwinkle morsel,$1.25,554,2021-01-07,east
periwinkle morsel,$1.25,575,2021-01-07,west
vermilion morsel,$4.99,565,2021-01-07,north
vermilion morsel,$4.99,555,2021-01-07,south
vermilion morsel,$4.99,559,2021-01-07,east
vermilion morsel,$4.99,534,2021-01-07,west
lapis morsel,$1.99,565,2021-01-07,north
lapis morsel,$1.99,526,2021-01-07,south
lapis morsel,$1.99,570,2021-01-07,east
lapis morsel,$1.99,540,2021-01-07,west
pink morsel,$3.00,554,2021-01-08,north
pink morsel,$3.00,556,2021-01-08,south
pink morsel,$3.00,554,2021-01-08,east
pink morsel,$3.00,507,2021-01-08,west
gold morsel,$9.99,586,2021-01-08,north
gold morsel,$9.99,569,2021-01-08,south
gold morsel,$9.99,560,2021-01-08,east
gold morsel,$9.99,585,2021-01-08,west
magenta morsel,$2.50,576,2021-01-08,north
magenta morsel,$2.50,570,2021-01-08,south
magenta morsel,$2.50,576,2021-01-08,east
magenta morsel,$2.50,513,2021-01-08,west
chartreuse morsel,$3.00,597,2021-01-08,north
chartreuse morsel,$3.00,550,2021-01-08,south
chartreuse morsel,$3.00,563,2021-01-08,east
chartreuse morsel,$3.00,500,2021-01-08,west
periwinkle morsel,$1.25,600,2021-01-08,north
periwinkle morsel,$1.25,534,2021-01-08,south
periwinkle morsel,$1.25,568,2021-01-08,east
periwinkle morsel,$1.25,577,2021-01-08,west
vermilion morsel,$4.99,595,2021-01-08,north
vermilion morsel,$4.99,588,2021-01-08,south
vermilion morsel,$4.99,595,2021-01-08,east
vermilion morsel,$4.99,578,2021-01-08,west
lapis morsel,$1.99,586,2021-01-08,north
lapis morsel,$1.99,554,2021-01-08,south
lapis morsel,$1.99,517,2021-01-08,east
lapis morsel,$1.99,533,2021-01-08,west
pink morsel,$3.00,521,2021-01-09,north
pink morsel,$3.00,549,2021-01-09,south
pink morsel,$3.00,581,2021-01-09,east
pink morsel,$3.00,551,2021-01-09,west
gold morsel,$9.99,551,2021-01-09,north
gold morsel,$9.99,539,2021-01-09,south
gold morsel,$9.99,522,2021-01-09,east
gold morsel,$9.99,504,2021-01-09,west
magenta morsel,$2.50,521,2021-01-09,north
magenta morsel,$2.50,509,2021-01-09,south
magenta morsel,$2.50,545,2021-01-09,east
magenta morsel,$2.50,576,2021-01-09,west
chartreuse morsel,$3.00,597,2021-01-09,north
chartreuse morsel,$3.00,567,2021-01-09,south
chartreuse morsel,$3.00,521,2021-01-09,east
chartreuse morsel,$3.00,585,2021-01-09,west
periwinkle morsel,$1.25,593,2021-01-09,north
periwinkle morsel,$1.25,551,2021-01-09,south
periwinkle morsel,$1.25,540,2021-01-09,east
periwinkle morsel,$1.25,578,2021-01-09,west
vermilion morsel,$4.99,540,2021-01-09,north
vermilion morsel,$4.99,524,2021-01-09,south
vermilion morsel,$4.99,558,2021-01-09,east
vermilion morsel,$4.99,599,2021-01-09,west
lapis morsel,$1.99,507,2021-01-09,north
lapis morsel,$1.99,600,2021-01-09,south
lapis morsel,$1.99,566,2021-01-09,east
lapis morsel,$1.99,558,2021-01-09,west
pink morsel,$3.00,577,2021-01-10,north
pink morsel,$3.00,536,2021-01-10,south
pink morsel,$3.00,504,2021-01-10,east
pink morsel,$3.00,515,2021-01-10,west
gold morsel,$9.99,575,2021-01-10,north
gold morsel,$9.99,521,2021-01-10,south
gold morsel,$9.99,546,2021-01-10,east
gold morsel,$9.99,528,2021-01-10,west
magenta morsel,$2.50,512,2021-01-10,north
magenta morsel,$2.50,517,2021-01-10,south
magenta morsel,$2.50,535,2021-01-10,east
magenta morsel,$2.50,512,2021-01-10,west
chartreuse morsel,$3.00,562,2021-01-10,north
chartreuse morsel,$3.00,586,2021-01-10,south
chartreuse morsel,$3.00,510,2021-01-10,east
chartreuse morsel,$3.00,599,2021-01-10,west
periwinkle morsel,$1.25,583,2021-01-10,north
periwinkle morsel,$1.25,516,2021-01-10,south
periwinkle morsel,$1.25,588,2021-01-10,east
periwinkle morsel,$1.25,545,2021-01-10,west
vermilion morsel,$4.99,510,2021-01-10,north
vermilion morsel,$4.99,549,2021-01-10,south
vermilion morsel,$4.99,554,2021-01-10,east
vermilion morsel,$4.99,586,2021-01-10,west
lapis morsel,$1.99,509,2021-01-10,north
lapis morsel,$1.99,516,2021-01-10,south
lapis morsel,$1.99,511,2021-01-10,east
lapis morsel,$1.99,525,2021-01-10,west
pink morsel,$3.00,580,2021-01-11,north
pink morsel,$3.00,537,2021-01-11,south
pink morsel,$3.00,512,2021-01-11,east
pink morsel,$3.00,542,2021-01-11,west
gold morsel,$9.99,500,2021-01-11,north
gold morsel,$9.99,545,2021-01-11,south
gold morsel,$9.99,584,2021-01-11,east
gold morsel,$9.99,580,2021-01-11,west
magenta morsel,$2.50,566,2021-01-11,north
magenta morsel,$2.50,541,2021-01-11,south
magenta morsel,$2.50,577,2021-01-11,east
magenta morsel,$2.50,565,2021-01-11,west
chartreuse morsel,$3.00,535,2021-01-11,north
chartreuse morsel,$3.00,534,2021-01-11,south
chartreuse morsel,$3.00,575,2021-01-11,east
chartreuse morsel,$3.00,515,2021-01-11,west
periwinkle morsel,$1.25,524,2021-01-11,north
periwinkle morsel,$1.25,586,2021-01-11,south
periwinkle morsel,$1.25,547,2021-01-11,east
periwinkle morsel,$1.25,599,2021-01-11,west
vermilion morsel,$4.99,574,2021-01-11,north
vermilion morsel,$4.99,506,2021-01-11,south
vermilion morsel,$4.99,593,2021-01-11,east
vermilion morsel,$4.99,517,2021-01-11,west
lapis morsel,$1.99,565,2021-01-11,north
lapis morsel,$1.99,552,2021-01-11,south
lapis morsel,$1.99,551,2021-01-11,east
lapis morsel,$1.99,541,2021-01-11,west
pink morsel,$3.00,538,2021-01-12,north
pink morsel,$3.00,524,2021-01-12,south
pink morsel,$3.00,513,2021-01-12,east
pink morsel,$3.00,535,2021-01-12,west
gold morsel,$9.99,538,2021-01-12,north
gold morsel,$9.99,540,2021-01-12,south
gold morsel,$9.99,557,2021-01-12,east
gold morsel,$9.99,549,2021-01-12,west
magenta morsel,$2.50,580,2021-01-12,north
magenta morsel,$2.50,591,2021-01-12,south
magenta morsel,$2.50,584,2021-01-12,east
magenta morsel,$2.50,512,2021-01-12,west
chartreuse morsel,$3.00,544,2021-01-12,north
chartreuse morsel,$3.00,594,2021-01-12,south
chartreuse morsel,$3.00,581,2021-01-12,east
chartreuse morsel,$3.00,577,2021-01-12,west
periwinkle morsel,$1.25,526,2021-01-12,north
periwinkle morsel,$1.25,582,2021-01-12,south
periwinkle morsel,$1.25,569,2021-01-12,east
periwinkle morsel,$1.25,587,2021-01-12,west
vermilion morsel,$4.99,538,2021-01-12,north
vermilion morsel,$4.99,563,2021-01-12,south
vermilion morsel,$4.99,503,2021-01-12,east
vermilion morsel,$4.99,566,2021-01-12,west
lapis morsel,$1.99,574,2021-01-12,north
lapis morsel,$1.99,563,2021-01-12,south
lapis morsel,$1.99,593,2021-01-12,east
lapis morsel,$1.99,515,2021-01-12,west
pink morsel,$3.00,515,2021-01-13,north
pink morsel,$3.00,514,2021-01-13,south
pink morsel,$3.00,593,2021-01-13,east
pink morsel,$3.00,560,2021-01-13,west
gold morsel,$9.99,584,2021-01-13,north
gold morsel,$9.99,591,2021-01-13,south
gold morsel,$9.99,579,2021-01-13,east
gold morsel,$9.99,541,2021-01-13,west
magenta morsel,$2.50,536,2021-01-13,north
magenta morsel,$2.50,528,2021-01-13,south
magenta morsel,$2.50,563,2021-01-13,east
magenta morsel,$2.50,513,2021-01-13,west
chartreuse morsel,$3.00,555,2021-01-13,north
chartreuse morsel,$3.00,513,2021-01-13,south
chartreuse morsel,$3.00,549,2021-01-13,east
chartreuse morsel,$3.00,549,2021-01-13,west
periwinkle morsel,$1.25,508,2021-01-13,north
periwinkle morsel,$1.25,555,2021-01-13,south
periwinkle morsel,$1.25,553,2021-01-13,east
periwinkle morsel,$1.25,528,2021-01-13,west
vermilion morsel,$4.99,597,2021-01-13,north
vermilion morsel,$4.99,536,2021-01-13,south
vermilion morsel,$4.99,545,2021-01-13,east
vermilion morsel,$4.99,524,2021-01-13,west
lapis morsel,$1.99,540,2021-01-13,north
lapis morsel,$1.99,530,2021-01-13,south
lapis morsel,$1.99,531,2021-01-13,east
lapis morsel,$1.99,524,2021-01-13,west
pink morsel,$3.00,567,2021-01-14,north
pink morsel,$3.00,559,2021-01-14,south
pink morsel,$3.00,538,2021-01-14,east
pink morsel,$3.00,530,2021-01-14,west
gold morsel,$9.99,517,2021-01-14,north
gold morsel,$9.99,588,2021-01-14,south
gold morsel,$9.99,535,2021-01-14,east
gold morsel,$9.99,592,2021-01-14,west
magenta morsel,$2.50,501,2021-01-14,north
magenta morsel,$2.50,554,2021-01-14,south
magenta morsel,$2.50,598,2021-01-14,east
magenta morsel,$2.50,524,2021-01-14,west
chartreuse morsel,$3.00,568,2021-01-14,north
chartreuse morsel,$3.00,521,2021-01-14,south
chartreuse morsel,$3.00,533,2021-01-14,east
chartreuse morsel,$3.00,550,2021-01-14,west
periwinkle morsel,$1.25,514,2021-01-14,north
periwinkle morsel,$1.25,567,2021-01-14,south
periwinkle morsel,$1.25,548,2021-01-14,east
periwinkle morsel,$1.25,574,2021-01-14,west
vermilion morsel,$4.99,599,2021-01-14,north
vermilion morsel,$4.99,554,2021-01-14,south
vermilion morsel,$4.99,526,2021-01-14,east
vermilion morsel,$4.99,535,2021-01-14,west
lapis morsel,$1.99,600,2021-01-14,north
lapis morsel,$1.99,531,2021-01-14,south
lapis morsel,$1.99,512,2021-01-14,east
lapis morsel,$1.99,502,2021-01-14,west
pink morsel,$5.00,405,2021-01-15,north
pink morsel,$5.00,439,2021-01-15,south
pink morsel,$5.00,436,2021-01-15,east
pink morsel,$5.00,479,2021-01-15,west
gold morsel,$9.99,405,2021-01-15,north
gold morsel,$9.99,414,2021-01-15,south
gold morsel,$9.99,446,2021-01-15,east
gold morsel,$9.99,408,2021-01-15,west
magenta morsel,$2.50,476,2021-01-15,north
magenta morsel,$2.50,450,2021-01-15,south
magenta morsel,$2.50,436,2021-01-15,east
magenta morsel,$2.50,434,2021-01-15,west
chartreuse morsel,$3.00,470,2021-01-15,north
chartreuse morsel,$3.00,490,2021-01-15,south
chartreuse morsel,$3.00,431,2021-01-15,east
chartreuse morsel,$3.00,409,2021-01-15,west
periwinkle morsel,$1.25,466,2021-01-15,north
periwinkle morsel,$1.25,472,2021-01-15,south
periwinkle morsel,$1.25,483,2021-01-15,east
periwinkle morsel,$1.25,480,2021-01-15,west
vermilion morsel,$4.99,415,2021-01-15,north
vermilion morsel,$4.99,440,2021-01-15,south
vermilion morsel,$4.99,466,2021-01-15,east
vermilion morsel,$4.99,444,2021-01-15,west
lapis morsel,$1.99,460,2021-01-15,north
lapis morsel,$1.99,424,2021-01-15,south
lapis morsel,$1.99,430,2021-01-15,east
lapis morsel,$1.99,479,2021-01-15,west
pink morsel,$5.00,422,2021-01-16,north
pink morsel,$5.00,429,2021-01-16,south
pink morsel,$5.00,468,2021-01-16,east
pink morsel,$5.00,478,2021-01-16,west
gold morsel,$9.99,487,2021-01-16,north
gold morsel,$9.99,473,2021-01-16,south
gold morsel,$9.99,431,2021-01-16,east
gold morsel,$9.99,430,2021-01-16,west
magenta morsel,$2.50,479,2021-01-16,north
magenta morsel,$2.50,484,2021-01-16,south
magenta morsel,$2.50,499,2021-01-16,east
magenta morsel,$2.50,489,2021-01-16,west
chartreuse morsel,$3.00,461,2021-01-16,north
chartreuse morsel,$3.00,454,2021-01-16,south
chartreuse morsel,$3.00,468,2021-01-16,east
chartreuse morsel,$3.00,402,2021-01-16,west
periwinkle morsel,$1.25,415,2021-01-16,north
periwinkle morsel,$1.25,445,2021-01-16,south
periwinkle morsel,$1.25,460,2021-01-16,east
periwinkle morsel,$1.25,478,2021-01-16,west
vermilion morsel,$4.99,447,2021-01-16,north
vermilion morsel,$4.99,417,2021-01-16,south
vermilion morsel,$4.99,498,2021-01-16,east
vermilion morsel,$4.99,424,2021-01-16,west
lapis morsel,$1.99,430,2021-01-16,north
lapis morsel,$1.99,472,2021-01-16,south
lapis morsel,$1.99,467,2021-01-16,east
lapis morsel,$1.99,401,2021-01-16,west
pink morsel,$5.00,495,2021-01-17,north
pink morsel,$5.00,464,2021-01-17,south
pink morsel,$5.00,421,2021-01-17,east
pink morsel,$5.00,418,2021-01-17,west
gold morsel,$9.99,466,2021-01-17,north
gold morsel,$9.99,406,2021-01-17,south
gold morsel,$9.99,446,2021-01-17,east
gold morsel,$9.99,460,2021-01-17,west
magenta morsel,$2.50,421,2021-01-17,north
magenta morsel,$2.50,400,2021-01-17,south
magenta morsel,$2.50,497,2021-01-17,east
magenta morsel,$2.50,470,2021-01-17,west
chartreuse morsel,$3.00,491,2021-01-17,north
chartreuse morsel,$3.00,493,2021-01-17,south
chartreuse morsel,$3.00,458,2021-01-17,east
chartreuse morsel,$3.00,433,2021-01-17,west
periwinkle morsel,$1.25,404,2021-01-17,north
periwinkle morsel,$1.25,403,2021-01-17,south
periwinkle morsel,$1.25,489,2021-01-17,east
periwinkle morsel,$1.25,449,2021-01-17,west
vermilion morsel,$4.99,425,2021-01-17,north
vermilion morsel,$4.99,449,2021-01-17,south
vermilion morsel,$4.99,431,2021-01-17,east
vermilion morsel,$4.99,481,2021-01-17,west
lapis morsel,$1.99,496,2021-01-17,north
lapis morsel,$1.99,446,2021-01-17,south
lapis morsel,$1.99,414,2021-01-17,east
lapis morsel,$1.99,498,2021-01-17,west
pink morsel,$5.00,410,2021-01-18,north
pink morsel,$5.00,482,2021-01-18,south
pink morsel,$5.00,425,2021-01-18,east
pink morsel,$5.00,465,2021-01-18,west
gold morsel,$9.99,483,2021-01-18,north
gold morsel,$9.99,500,2021-01-18,south
gold morsel,$9.99,402,2021-01-18,east
gold morsel,$9.99,461,2021-01-18,west
magenta morsel,$2.50,498,2021-01-18,north
magenta morsel,$2.50,431,2021-01-18,south
magenta morsel,$2.50,416,2021-01-18,east
magenta morsel,$2.50,489,2021-01-18,west
chartreuse morsel,$3.00,440,2021-01-18,north
chartreuse morsel,$3.00,437,2021-01-18,south
chartreuse morsel,$3.00,408,2021-01-18,east
chartreuse morsel,$3.00,450,2021-01-18,west
periwinkle morsel,$1.25,401,2021-01-18,north
periwinkle morsel,$1.25,484,2021-01-18,south
periwinkle morsel,$1.25,459,2021-01-18,east
periwinkle morsel,$1.25,428,2021-01-18,west
vermilion morsel,$4.99,438,2021-01-18,north
vermilion morsel,$4.99,450,2021-01-18,south
vermilion morsel,$4.99,446,2021-01-18,east
vermilion morsel,$4.99,455,2021-01-18,west
lapis morsel,$1.99,453,2021-01-18,north
lapis morsel,$1.99,449,2021-01-18,south
lapis morsel,$1.99,461,2021-01-18,east
lapis morsel,$1.99,444,2021-01-18,west
pink morsel,$5.00,467,2021-01-19,north
pink morsel,$5.00,421,2021-01-19,south
pink morsel,$5.00,468,2021-01-19,east
pink morsel,$5.00,484,2021-01-19,west
gold morsel,$9.99,437,2021-01-19,north
gold morsel,$9.99,437,2021-01-19,south
gold morsel,$9.99,413,2021-01-19,east
gold morsel,$9.99,490,2021-01-19,west
magenta morsel,$2.50,469,2021-01-19,north
magenta morsel,$2.50,424,2021-01-19,south
magenta morsel,$2.50,474,2021-01-19,east
magenta morsel,$2.50,401,2021-01-19,west
chartreuse morsel,$3.00,465,2021-01-19,north
chartreuse morsel,$3.00,471,2021-01-19,south
chartreuse morsel,$3.00,428,2021-01-19,east
chartreuse morsel,$3.00,450,2021-01-19,west
periwinkle morsel,$1.25,409,2021-01-19,north
periwinkle morsel,$1.25,496,2021-01-19,south
periwinkle morsel,$1.25,413,2021-01-19,east
periwinkle morsel,$1.25,419,2021-01-19,west
vermilion morsel,$4.99,435,2021-01-19,north
vermilion morsel,$4.99,473,2021-01-19,south
vermilion morsel,$4.99,444,2021-01-19,east
vermilion morsel,$4.99,476,2021-01-19,west
lapis morsel,$1.99,424,2021-01-19,north
lapis morsel,$1.99,448,2021-01-19,south
lapis morsel,$1.99,425,2021-01-19,east
lapis morsel,$1.99,446,2021-01-19,west
pink morsel,$5.00,483,2021-01-20,north
pink morsel,$5.00,499,2021-01-20,south
pink morsel,$5.00,414,2021-01-20,east
pink morsel,$5.00,481,2021-01-20,west
gold morsel,$9.99,491,2021-01-20,north
gold morsel,$9.99,423,2021-01-20,south
gold morsel,$9.99,498,2021-01-20,east
gold morsel,$9.99,418,2021-01-20,west
magenta morsel,$2.50,467,2021-01-20,north
magenta morsel,$2.50,480,2021-01-20,south
magenta morsel,$2.50,493,2021-01-20,east
magenta morsel,$2.50,424,2021-01-20,west
chartreuse morsel,$3.00,421,2021-01-20,north
chartreuse morsel,$3.00,488,2021-01-20,south
chartreuse morsel,$3.00,403,2021-01-20,east
chartreuse morsel,$3.00,432,2021-01-20,west
periwinkle morsel,$1.25,500,2021-01-20,north
periwinkle morsel,$1.25,419,2021-01-20,south
periwinkle morsel,$1.25,423,2021-01-20,east
periwinkle morsel,$1.25,408,2021-01-20,west
vermilion morsel,$4.99,429,2021-01-20,north
vermilion morsel,$4.99,460,2021-01-20,south
vermilion morsel,$4.99,407,2021-01-20,east
vermilion morsel,$4.99,434,2021-01-20,west
lapis morsel,$1.99,402,2021-01-20,north
lapis morsel,$1.99,495,2021-01-20,south
lapis morsel,$1.99,494,2021-01-20,east
lapis morsel,$1.99,500,2021-01-20,west
pink morsel,$5.00,418,2021-01-21,north
pink morsel,$5.00,429,2021-01-21,south
pink morsel,$5.00,449,2021-01-21,east
pink morsel,$5.00,466,2021-01-21,west
gold morsel,$9.99,428,2021-01-21,north
gold morsel,$9.99,411,2021-01-21,south
gold morsel,$9.99,463,2021-01-21,east
gold morsel,$9.99,447,2021-01-21,west
magenta morsel,$2.50,447,2021-01-21,north
magenta morsel,$2.50,420,2021-01-21,south
magenta morsel,$2.50,467,2021-01-21,east
magenta morsel,$2.50,469,2021-01-21,west
chartreuse morsel,$3.00,496,2021-01-21,north
chartreuse morsel,$3.00,403,2021-01-21,south
chartreuse morsel,$3.00,426,2021-01-21,east
chartreuse morsel,$3.00,415,2021-01-21,west
periwinkle morsel,$1.25,446,2021-01-21,north
periwinkle morsel,$1.25,439,2021-01-21,south
periwinkle morsel,$1.25,451,2021-01-21,east
periwinkle morsel,$1.25,404,2021-01-21,west
vermilion morsel,$4.99,464,2021-01-21,north
vermilion morsel,$4.99,433,2021-01-21,south
vermilion morsel,$4.99,445,2021-01-21,east
vermilion morsel,$4.99,471,2021-01-21,west
lapis morsel,$1.99,409,2021-01-21,north
lapis morsel,$1.99,457,2021-01-21,south
lapis morsel,$1.99,495,2021-01-21,east
lapis morsel,$1.99,426,2021-01-21,west
pink morsel,$5.00,492,2021-01-22,north
pink morsel,$5.00,446,2021-01-22,south
pink morsel,$5.00,402,2021-01-22,east
