product,price,quantity,date,region
chartreuse morsel,$3.00,515,2018-06-06,west
periwinkle morsel,$1.25,536,2018-06-06,north
periwinkle morsel,$1.25,578,2018-06-06,south
periwinkle morsel,$1.25,500,2018-06-06,east
periwinkle morsel,$1.25,552,2018-06-06,west
vermilion morsel,$4.99,500,2018-06-06,north
vermilion morsel,$4.99,593,2018-06-06,south
vermilion morsel,$4.99,519,2018-06-06,east
vermilion morsel,$4.99,517,2018-06-06,west
lapis morsel,$1.99,528,2018-06-06,north
lapis morsel,$1.99,588,2018-06-06,south
lapis morsel,$1.99,512,2018-06-06,east
lapis morsel,$1.99,584,2018-06-06,west
pink morsel,$3.00,506,2018-06-07,north
pink morsel,$3.00,524,2018-06-07,south
pink morsel,$3.00,595,2018-06-07,east
pink morsel,$3.00,519,2018-06-07,west
gold morsel,$9.99,533,2018-06-07,north
gold morsel,$9.99,515,2018-06-07,south
gold morsel,$9.99,511,2018-06-07,east
gold morsel,$9.99,522,2018-06-07,west
magenta morsel,$2.50,521,2018-06-07,north
magenta morsel,$2.50,566,2018-06-07,south
magenta morsel,$2.50,556,2018-06-07,east
magenta morsel,$2.50,505,2018-06-07,west
chartreuse morsel,$3.00,593,2018-06-07,north
chartreuse morsel,$3.00,528,2018-06-07,south
chartreuse morsel,$3.00,522,2018-06-07,east
chartreuse morsel,$3.00,575,2018-06-07,west
periwinkle morsel,$1.25,528,2018-06-07,north
periwinkle morsel,$1.25,586,2018-06-07,south
periwinkle morsel,$1.25,532,2018-06-07,east
periwinkle morsel,$1.25,512,2018-06-07,west
vermilion morsel,$4.99,573,2018-06-07,north
vermilion morsel,$4.99,550,2018-06-07,south
vermilion morsel,$4.99,592,2018-06-07,east
vermilion morsel,$4.99,515,2018-06-07,west
lapis morsel,$1.99,600,2018-06-07,north
lapis morsel,$1.99,526,2018-06-07,south
lapis morsel,$1.99,578,2018-06-07,east
lapis morsel,$1.99,559,2018-06-07,west
pink morsel,$3.00,573,2018-06-08,north
pink morsel,$3.00,559,2018-06-08,south
pink morsel,$3.00,565,2018-06-08,east
pink morsel,$3.00,534,2018-06-08,west
gold morsel,$9.99,581,2018-06-08,north
gold morsel,$9.99,524,2018-06-08,south
gold morsel,$9.99,516,2018-06-08,east
gold morsel,$9.99,593,2018-06-08,west
magenta morsel,$2.50,594,2018-06-08,north
magenta morsel,$2.50,596,2018-06-08,south
magenta morsel,$2.50,532,2018-06-08,east
magenta morsel,$2.50,578,2018-06-08,west
chartreuse morsel,$3.00,522,2018-06-08,north
chartreuse morsel,$3.00,502,2018-06-08,south
chartreuse morsel,$3.00,531,2018-06-08,east
chartreuse morsel,$3.00,501,2018-06-08,west
periwinkle morsel,$1.25,518,2018-06-08,north
periwinkle morsel,$1.25,519,2018-06-08,south
periwinkle morsel,$1.25,582,2018-06-08,east
periwinkle morsel,$1.25,538,2018-06-08,west
vermilion morsel,$4.99,593,2018-06-08,north
vermilion morsel,$4.99,558,2018-06-08,south
vermilion morsel,$4.99,531,2018-06-08,east
vermilion morsel,$4.99,596,2018-06-08,west
lapis morsel,$1.99,500,2018-06-08,north
lapis morsel,$1.99,521,2018-06-08,south
lapis morsel,$1.99,515,2018-06-08,east
lapis morsel,$1.99,532,2018-06-08,west
pink morsel,$3.00,594,2018-06-09,north
pink morsel,$3.00,591,2018-06-09,south
pink morsel,$3.00,552,2018-06-09,east
pink morsel,$3.00,555,2018-06-09,west
gold morsel,$9.99,559,2018-06-09,north
gold morsel,$9.99,593,2018-06-09,south
gold morsel,$9.99,500,2018-06-09,east
gold morsel,$9.99,532,2018-06-09,west
magenta morsel,$2.50,567,2018-06-09,north
magenta morsel,$2.50,531,2018-06-09,south
magenta morsel,$2.50,522,2018-06-09,east
magenta morsel,$2.50,585,2018-06-09,west
chartreuse morsel,$3.00,599,2018-06-09,north
chartreuse morsel,$3.00,545,2018-06-09,south
chartreuse morsel,$3.00,559,2018-06-09,east
chartreuse morsel,$3.00,564,2018-06-09,west
periwinkle morsel,$1.25,521,2018-06-09,north
periwinkle morsel,$1.25,503,2018-06-09,south
periwinkle morsel,$1.25,536,2018-06-09,east
periwinkle morsel,$1.25,584,2018-06-09,west
vermilion morsel,$4.99,566,2018-06-09,north
vermilion morsel,$4.99,587,2018-06-09,south
vermilion morsel,$4.99,533,2018-06-09,east
vermilion morsel,$4.99,571,2018-06-09,west
lapis morsel,$1.99,576,2018-06-09,north
lapis morsel,$1.99,561,2018-06-09,south
lapis morsel,$1.99,584,2018-06-09,east
lapis morsel,$1.99,547,2018-06-09,west
pink morsel,$3.00,526,2018-06-10,north
pink morsel,$3.00,547,2018-06-10,south
pink morsel,$3.00,579,2018-06-10,east
pink morsel,$3.00,519,2018-06-10,west
gold morsel,$9.99,523,2018-06-10,north
gold morsel,$9.99,566,2018-06-10,south
gold morsel,$9.99,594,2018-06-10,east
gold morsel,$9.99,596,2018-06-10,west
magenta morsel,$2.50,510,2018-06-10,north
magenta morsel,$2.50,547,2018-06-10,south
magenta morsel,$2.50,534,2018-06-10,east
magenta morsel,$2.50,507,2018-06-10,west
chartreuse morsel,$3.00,571,2018-06-10,north
chartreuse morsel,$3.00,592,2018-06-10,south
chartreuse morsel,$3.00,557,2018-06-10,east
chartreuse morsel,$3.00,501,2018-06-10,west
periwinkle morsel,$1.25,591,2018-06-10,north
periwinkle morsel,$1.25,507,2018-06-10,south
periwinkle morsel,$1.25,516,2018-06-10,east
periwinkle morsel,$1.25,565,2018-06-10,west
vermilion morsel,$4.99,504,2018-06-10,north
vermilion morsel,$4.99,520,2018-06-10,south
vermilion morsel,$4.99,520,2018-06-10,east
vermilion morsel,$4.99,510,2018-06-10,west
lapis morsel,$1.99,571,2018-06-10,north
lapis morsel,$1.99,595,2018-06-10,south
lapis morsel,$1.99,515,2018-06-10,east
lapis morsel,$1.99,533,2018-06-10,west
pink morsel,$3.00,596,2018-06-11,north
pink morsel,$3.00,559,2018-06-11,south
pink morsel,$3.00,566,2018-06-11,east
pink morsel,$3.00,576,2018-06-11,west
gold morsel,$9.99,567,2018-06-11,north
gold morsel,$9.99,562,2018-06-11,south
gold morsel,$9.99,560,2018-06-11,east
gold morsel,$9.99,592,2018-06-11,west
magenta morsel,$2.50,547,2018-06-11,north
magenta morsel,$2.50,557,2018-06-11,south
magenta morsel,$2.50,520,2018-06-11,east
magenta morsel,$2.50,548,2018-06-11,west
chartreuse morsel,$3.00,562,2018-06-11,north
chartreuse morsel,$3.00,547,2018-06-11,south
chartreuse morsel,$3.00,585,2018-06-11,east
chartreuse morsel,$3.00,533,2018-06-11,west
periwinkle morsel,$1.25,585,2018-06-11,north
periwinkle morsel,$1.25,501,2018-06-11,south
periwinkle morsel,$1.25,537,2018-06-11,east
periwinkle morsel,$1.25,532,2018-06-11,west
vermilion morsel,$4.99,598,2018-06-11,north
vermilion morsel,$4.99,505,2018-06-11,south
vermilion morsel,$4.99,500,2018-06-11,east
vermilion morsel,$4.99,518,2018-06-11,west
lapis morsel,$1.99,592,2018-06-11,north
lapis morsel,$1.99,527,2018-06-11,south
lapis morsel,$1.99,573,2018-06-11,east
lapis morsel,$1.99,535,2018-06-11,west
pink morsel,$3.00,592,2018-06-12,north
pink morsel,$3.00,517,2018-06-12,south
pink morsel,$3.00,516,2018-06-12,east
pink morsel,$3.00,514,2018-06-12,west
gold morsel,$9.99,584,2018-06-12,north
gold morsel,$9.99,530,2018-06-12,south
gold morsel,$9.99,579,2018-06-12,east
gold morsel,$9.99,567,2018-06-12,west
magenta morsel,$2.50,551,2018-06-12,north
magenta morsel,$2.50,517,2018-06-12,south
magenta morsel,$2.50,598,2018-06-12,east
magenta morsel,$2.50,582,2018-06-12,west
chartreuse morsel,$3.00,573,2018-06-12,north
chartreuse morsel,$3.00,539,2018-06-12,south
chartreuse morsel,$3.00,575,2018-06-12,east
chartreuse morsel,$3.00,545,2018-06-12,west
periwinkle morsel,$1.25,593,2018-06-12,north
periwinkle morsel,$1.25,567,2018-06-12,south
periwinkle morsel,$1.25,536,2018-06-12,east
periwinkle morsel,$1.25,552,2018-06-12,west
vermilion morsel,$4.99,566,2018-06-12,north
vermilion morsel,$4.99,560,2018-06-12,south
vermilion morsel,$4.99,592,2018-06-12,east
vermilion morsel,$4.99,550,2018-06-12,west
lapis morsel,$1.99,520,2018-06-12,north
lapis morsel,$1.99,542,2018-06-12,south
lapis morsel,$1.99,600,2018-06-12,east
lapis morsel,$1.99,571,2018-06-12,west
pink morsel,$3.00,561,2018-06-13,north
pink morsel,$3.00,561,2018-06-13,south
pink morsel,$3.00,524,2018-06-13,east
pink morsel,$3.00,561,2018-06-13,west
gold morsel,$9.99,514,2018-06-13,north
gold morsel,$9.99,564,2018-06-13,south
gold morsel,$9.99,547,2018-06-13,east
gold morsel,$9.99,540,2018-06-13,west
magenta morsel,$2.50,586,2018-06-13,north
magenta morsel,$2.50,517,2018-06-13,south
magenta morsel,$2.50,511,2018-06-13,east
magenta morsel,$2.50,585,2018-06-13,west
chartreuse morsel,$3.00,595,2018-06-13,north
chartreuse morsel,$3.00,562,2018-06-13,south
chartreuse morsel,$3.00,588,2018-06-13,east
chartreuse morsel,$3.00,578,2018-06-13,west
periwinkle morsel,$1.25,596,2018-06-13,north
periwinkle morsel,$1.25,592,2018-06-13,south
periwinkle morsel,$1.25,501,2018-06-13,east
periwinkle morsel,$1.25,545,2018-06-13,west
vermilion morsel,$4.99,536,2018-06-13,north
vermilion morsel,$4.99,586,2018-06-13,south
vermilion morsel,$4.99,513,2018-06-13,east
vermilion morsel,$4.99,583,2018-06-13,west
lapis morsel,$1.99,558,2018-06-13,north
lapis morsel,$1.99,585,2018-06-13,south
lapis morsel,$1.99,585,2018-06-13,east
lapis morsel,$1.99,569,2018-06-13,west
pink morsel,$3.00,587,2018-06-14,north
pink morsel,$3.00,556,2018-06-14,south
pink morsel,$3.00,533,2018-06-14,east
pink morsel,$3.00,531,2018-06-14,west
gold morsel,$9.99,548,2018-06-14,north
gold morsel,$9.99,600,2018-06-14,south
gold morsel,$9.99,587,2018-06-14,east
gold morsel,$9.99,595,2018-06-14,west
magenta morsel,$2.50,564,2018-06-14,north
magenta morsel,$2.50,576,2018-06-14,south
magenta morsel,$2.50,584,2018-06-14,east
magenta morsel,$2.50,514,2018-06-14,west
chartreuse morsel,$3.00,544,2018-06-14,north
chartreuse morsel,$3.00,524,2018-06-14,south
chartreuse morsel,$3.00,561,2018-06-14,east
chartreuse morsel,$3.00,554,2018-06-14,west
periwinkle morsel,$1.25,538,2018-06-14,north
periwinkle morsel,$1.25,547,2018-06-14,south
periwinkle morsel,$1.25,600,2018-06-14,east
periwinkle morsel,$1.25,597,2018-06-14,west
vermilion morsel,$4.99,519,2018-06-14,north
vermilion morsel,$4.99,542,2018-06-14,south
vermilion morsel,$4.99,581,2018-06-14,east
vermilion morsel,$4.99,546,2018-06-14,west
lapis morsel,$1.99,557,2018-06-14,north
lapis morsel,$1.99,553,2018-06-14,south
lapis morsel,$1.99,509,2018-06-14,east
lapis morsel,$1.99,517,2018-06-14,west
pink morsel,$3.00,541,2018-06-15,north
pink morsel,$3.00,579,2018-06-15,south
pink morsel,$3.00,531,2018-06-15,east
pink morsel,$3.00,596,2018-06-15,west
gold morsel,$9.99,568,2018-06-15,north
gold morsel,$9.99,578,2018-06-15,south
gold morsel,$9.99,573,2018-06-15,east
gold morsel,$9.99,562,2018-06-15,west
magenta morsel,$2.50,539,2018-06-15,north
magenta morsel,$2.50,600,2018-06-15,south
magenta morsel,$2.50,572,2018-06-15,east
magenta morsel,$2.50,519,2018-06-15,west
chartreuse morsel,$3.00,551,2018-06-15,north
chartreuse morsel,$3.00,597,2018-06-15,south
chartreuse morsel,$3.00,582,2018-06-15,east
chartreuse morsel,$3.00,565,2018-06-15,west
periwinkle morsel,$1.25,515,2018-06-15,north
periwinkle morsel,$1.25,518,2018-06-15,south
periwinkle morsel,$1.25,561,2018-06-15,east
periwinkle morsel,$1.25,578,2018-06-15,west
vermilion morsel,$4.99,539,2018-06-15,north
vermilion morsel,$4.99,581,2018-06-15,south
vermilion morsel,$4.99,598,2018-06-15,east
vermilion morsel,$4.99,600,2018-06-15,west
lapis morsel,$1.99,513,2018-06-15,north
lapis morsel,$1.99,523,2018-06-15,south
lapis morsel,$1.99,596,2018-06-15,east
lapis morsel,$1.99,535,2018-06-15,west
pink morsel,$3.00,553,2018-06-16,north
pink morsel,$3.00,547,2018-06-16,south
pink morsel,$3.00,525,2018-06-16,east
pink morsel,$3.00,537,2018-06-16,west
gold morsel,$9.99,570,2018-06-16,north
gold morsel,$9.99,544,2018-06-16,south
gold morsel,$9.99,576,2018-06-16,east
gold morsel,$9.99,549,2018-06-16,west
magenta morsel,$2.50,533,2018-06-16,north
magenta morsel,$2.50,570,2018-06-16,south
magenta morsel,$2.50,533,2018-06-16,east
magenta morsel,$2.50,555,2018-06-16,west
chartreuse morsel,$3.00,550,2018-06-16,north
chartreuse morsel,$3.00,514,2018-06-16,south
chartreuse morsel,$3.00,559,2018-06-16,east
chartreuse morsel,$3.00,505,2018-06-16,west
periwinkle morsel,$1.25,571,2018-06-16,north
periwinkle morsel,$1.25,539,2018-06-16,south
periwinkle morsel,$1.25,518,2018-06-16,east
periwinkle morsel,$1.25,554,2018-06-16,west
vermilion morsel,$4.99,540,2018-06-16,north
vermilion morsel,$4.99,516,2018-06-16,south
vermilion morsel,$4.99,512,2018-06-16,east
vermilion morsel,$4.99,586,2018-06-16,west
lapis morsel,$1.99,529,2018-06-16,north
lapis morsel,$1.99,592,2018-06-16,south
lapis morsel,$1.99,599,2018-06-16,east
lapis morsel,$1.99,520,2018-06-16,west
pink morsel,$3.00,533,2018-06-17,north
pink morsel,$3.00,510,2018-06-17,south
pink morsel,$3.00,536,2018-06-17,east
pink morsel,$3.00,542,2018-06-17,west
gold morsel,$9.99,562,2018-06-17,north
gold morsel,$9.99,561,2018-06-17,south
gold morsel,$9.99,559,2018-06-17,east
gold morsel,$9.99,553,2018-06-17,west
magenta morsel,$2.50,554,2018-06-17,north
magenta morsel,$2.50,516,2018-06-17,south
magenta morsel,$2.50,566,2018-06-17,east
magenta morsel,$2.50,522,2018-06-17,west
chartreuse morsel,$3.00,567,2018-06-17,north
chartreuse morsel,$3.00,553,2018-06-17,south
chartreuse morsel,$3.00,566,2018-06-17,east
chartreuse morsel,$3.00,582,2018-06-17,west
periwinkle morsel,$1.25,508,2018-06-17,north
periwinkle morsel,$1.25,522,2018-06-17,south
periwinkle morsel,$1.25,525,2018-06-17,east
periwinkle morsel,$1.25,565,2018-06-17,west
vermilion morsel,$4.99,576,2018-06-17,north
vermilion morsel,$4.99,582,2018-06-17,south
vermilion morsel,$4.99,587,2018-06-17,east
vermilion morsel,$4.99,580,2018-06-17,west
lapis morsel,$1.99,514,2018-06-17,north
lapis morsel,$1.99,537,2018-06-17,south
lapis morsel,$1.99,572,2018-06-17,east
lapis morsel,$1.99,558,2018-06-17,west
pink morsel,$3.00,510,2018-06-18,north
pink morsel,$3.00,569,2018-06-18,south
pink morsel,$3.00,537,2018-06-18,east
pink morsel,$3.00,545,2018-06-18,west
gold morsel,$9.99,537,2018-06-18,north
gold morsel,$9.99,515,2018-06-18,south
gold morsel,$9.99,523,2018-06-18,east
gold morsel,$9.99,504,2018-06-18,west
magenta morsel,$2.50,550,2018-06-18,north
magenta morsel,$2.50,520,2018-06-18,south
magenta morsel,$2.50,561,2018-06-18,east
magenta morsel,$2.50,585,2018-06-18,west
chartreuse morsel,$3.00,560,2018-06-18,north
chartreuse morsel,$3.00,500,2018-06-18,south
chartreuse morsel,$3.00,547,2018-06-18,east
chartreuse morsel,$3.00,559,2018-06-18,west
periwinkle morsel,$1.25,545,2018-06-18,north
periwinkle morsel,$1.25,585,2018-06-18,south
periwinkle morsel,$1.25,593,2018-06-18,east
periwinkle morsel,$1.25,572,2018-06-18,west
vermilion morsel,$4.99,506,2018-06-18,north
vermilion morsel,$4.99,536,2018-06-18,south
vermilion morsel,$4.99,511,2018-06-18,east
vermilion morsel,$4.99,509,2018-06-18,west
lapis morsel,$1.99,514,2018-06-18,north
lapis morsel,$1.99,567,2018-06-18,south
lapis morsel,$1.99,560,2018-06-18,east
lapis morsel,$1.99,519,2018-06-18,west
pink morsel,$3.00,531,2018-06-19,north
pink morsel,$3.00,583,2018-06-19,south
pink morsel,$3.00,541,2018-06-19,east
pink morsel,$3.00,536,2018-06-19,west
gold morsel,$9.99,564,2018-06-19,north
gold morsel,$9.99,599,2018-06-19,south
gold morsel,$9.99,554,2018-06-19,east
gold morsel,$9.99,580,2018-06-19,west
magenta morsel,$2.50,565,2018-06-19,north
magenta morsel,$2.50,548,2018-06-19,south
magenta morsel,$2.50,524,2018-06-19,east
magenta morsel,$2.50,566,2018-06-19,west
chartreuse morsel,$3.00,508,2018-06-19,north
chartreuse morsel,$3.00,555,2018-06-19,south
chartreuse morsel,$3.00,540,2018-06-19,east
chartreuse morsel,$3.00,536,2018-06-19,west
periwinkle morsel,$1.25,532,2018-06-19,north
periwinkle morsel,$1.25,525,2018-06-19,south
periwinkle morsel,$1.25,587,2018-06-19,east
periwinkle morsel,$1.25,513,2018-06-19,west
vermilion morsel,$4.99,569,2018-06-19,north
vermilion morsel,$4.99,547,2018-06-19,south
vermilion morsel,$4.99,584,2018-06-19,east
vermilion morsel,$4.99,506,2018-06-19,west
lapis morsel,$1.99,545,2018-06-19,north
lapis morsel,$1.99,534,2018-06-19,south
lapis morsel,$1.99,552,2018-06-19,east
lapis morsel,$1.99,529,2018-06-19,west
pink morsel,$3.00,555,2018-06-20,north
pink morsel,$3.00,553,2018-06-20,south
pink morsel,$3.00,578,2018-06-20,east
pink morsel,$3.00,519,2018-06-20,west
gold morsel,$9.99,578,2018-06-20,north
gold morsel,$9.99,582,2018-06-20,south
gold morsel,$9.99,501,2018-06-20,east
gold morsel,$9.99,509,2018-06-20,west
magenta morsel,$2.50,592,2018-06-20,north
magenta morsel,$2.50,513,2018-06-20,south
magenta morsel,$2.50,567,2018-06-20,east
magenta morsel,$2.50,555,2018-06-20,west
chartreuse morsel,$3.00,535,2018-06-20,north
chartreuse morsel,$3.00,534,2018-06-20,south
chartreuse morsel,$3.00,519,2018-06-20,east
chartreuse morsel,$3.00,532,2018-06-20,west
periwinkle morsel,$1.25,600,2018-06-20,north
periwinkle morsel,$1.25,501,2018-06-20,south
periwinkle morsel,$1.25,557,2018-06-20,east
periwinkle morsel,$1.25,595,2018-06-20,west
vermilion morsel,$4.99,593,2018-06-20,north
vermilion morsel,$4.99,538,2018-06-20,south
vermilion morsel,$4.99,528,2018-06-20,east
vermilion morsel,$4.99,580,2018-06-20,west
lapis morsel,$1.99,576,2018-06-20,north
lapis morsel,$1.99,526,2018-06-20,south
lapis morsel,$1.99,591,2018-06-20,east
lapis morsel,$1.99,543,2018-06-20,west
pink morsel,$3.00,599,2018-06-21,north
pink morsel,$3.00,529,2018-06-21,south
pink morsel,$3.00,519,2018-06-21,east
pink morsel,$3.00,514,2018-06-21,west
gold morsel,$9.99,500,2018-06-21,north
gold morsel,$9.99,514,2018-06-21,south
gold morsel,$9.99,557,2018-06-21,east
gold morsel,$9.99,529,2018-06-21,west
magenta morsel,$2.50,513,2018-06-21,north
magenta morsel,$2.50,552,2018-06-21,south
magenta morsel,$2.50,596,2018-06-21,east
magenta morsel,$2.50,530,2018-06-21,west
chartreuse morsel,$3.00,574,2018-06-21,north
chartreuse morsel,$3.00,512,2018-06-21,south
chartreuse morsel,$3.00,534,2018-06-21,east
chartreuse morsel,$3.00,600,2018-06-21,west
periwinkle morsel,$1.25,509,2018-06-21,north
periwinkle morsel,$1.25,528,2018-06-21,south
periwinkle morsel,$1.25,521,2018-06-21,east
periwinkle morsel,$1.25,516,2018-06-21,west
vermilion morsel,$4.99,550,2018-06-21,north
vermilion morsel,$4.99,556,2018-06-21,south
vermilion morsel,$4.99,553,2018-06-21,east
vermilion morsel,$4.99,579,2018-06-21,west
lapis morsel,$1.99,591,2018-06-21,north
lapis morsel,$1.99,520,2018-06-21,south
lapis morsel,$1.99,535,2018-06-21,east
lapis morsel,$1.99,543,2018-06-21,west
pink morsel,$3.00,581,2018-06-22,north
pink morsel,$3.00,599,2018-06-22,south
pink morsel,$3.00,562,2018-06-22,east
pink morsel,$3.00,561,2018-06-22,west
gold morsel,$9.99,574,2018-06-22,north
gold morsel,$9.99,542,2018-06-22,south
gold morsel,$9.99,536,2018-06-22,east
gold morsel,$9.99,556,2018-06-22,west
magenta morsel,$2.50,580,2018-06-22,north
magenta morsel,$2.50,573,2018-06-22,south
magenta morsel,$2.50,598,2018-06-22,east
magenta morsel,$2.50,538,2018-06-22,west
chartreuse morsel,$3.00,526,2018-06-22,north
chartreuse morsel,$3.00,526,2018-06-22,south
chartreuse morsel,$3.00,521,2018-06-22,east
chartreuse morsel,$3.00,570,2018-06-22,west
periwinkle morsel,$1.25,593,2018-06-22,north
periwinkle morsel,$1.25,509,2018-06-22,south
periwinkle morsel,$1.25,586,2018-06-22,east
periwinkle morsel,$1.25,555,2018-06-22,west
vermilion morsel,$4.99,503,2018-06-22,north
vermilion morsel,$4.99,568,2018-06-22,south
vermilion morsel,$4.99,596,2018-06-22,east
vermilion morsel,$4.99,545,2018-06-22,west
lapis morsel,$1.99,541,2018-06-22,north
lapis morsel,$1.99,559,2018-06-22,south
lapis morsel,$1.99,568,2018-06-22,east
lapis morsel,$1.99,538,2018-06-22,west
pink morsel,$3.00,597,2018-06-23,north
pink morsel,$3.00,518,2018-06-23,south
pink morsel,$3.00,565,2018-06-23,east
pink morsel,$3.00,522,2018-06-23,west
gold morsel,$9.99,554,2018-06-23,north
gold morsel,$9.99,561,2018-06-23,south
gold morsel,$9.99,553,2018-06-23,east
gold morsel,$9.99,536,2018-06-23,west
magenta morsel,$2.50,529,2018-06-23,north
magenta morsel,$2.50,514,2018-06-23,south
magenta morsel,$2.50,510,2018-06-23,east
magenta morsel,$2.50,540,2018-06-23,west
chartreuse morsel,$3.00,523,2018-06-23,north
chartreuse morsel,$3.00,550,2018-06-23,south
chartreuse morsel,$3.00,505,2018-06-23,east
chartreuse morsel,$3.00,529,2018-06-23,west
periwinkle morsel,$1.25,564,2018-06-23,north
periwinkle morsel,$1.25,577,2018-06-23,south
periwinkle morsel,$1.25,598,2018-06-23,east
periwinkle morsel,$1.25,542,2018-06-23,west
vermilion morsel,$4.99,540,2018-06-23,north
vermilion morsel,$4.99,600,2018-06-23,south
vermilion morsel,$4.99,560,2018-06-23,east
vermilion morsel,$4.99,549,2018-06-23,west
lapis morsel,$1.99,586,2018-06-23,north
lapis morsel,$1.99,597,2018-06-23,south
lapis morsel,$1.99,551,2018-06-23,east
lapis morsel,$1.99,538,2018-06-23,west
pink morsel,$3.00,521,2018-06-24,north
pink morsel,$3.00,541,2018-06-24,south
pink morsel,$3.00,510,2018-06-24,east
pink morsel,$3.00,554,2018-06-24,west
gold morsel,$9.99,600,2018-06-24,north
gold morsel,$9.99,501,2018-06-24,south
gold morsel,$9.99,596,2018-06-24,east
gold morsel,$9.99,562,2018-06-24,west
magenta morsel,$2.50,531,2018-06-24,north
magenta morsel,$2.50,504,2018-06-24,south
magenta morsel,$2.50,521,2018-06-24,east
magenta morsel,$2.50,535,2018-06-24,west
chartreuse morsel,$3.00,587,2018-06-24,north
chartreuse morsel,$3.00,503,2018-06-24,south
chartreuse morsel,$3.00,543,2018-06-24,east
chartreuse morsel,$3.00,597,2018-06-24,west
periwinkle morsel,$1.25,577,2018-06-24,north
periwinkle morsel,$1.25,539,2018-06-24,south
periwinkle morsel,$1.25,526,2018-06-24,east
periwinkle morsel,$1.25,510,2018-06-24,west
vermilion morsel,$4.99,530,2018-06-24,north
vermilion morsel,$4.99,599,2018-06-24,south
vermilion morsel,$4.99,589,2018-06-24,east
vermilion morsel,$4.99,510,2018-06-24,west
lapis morsel,$1.99,598,2018-06-24,north
lapis morsel,$1.99,593,2018-06-24,south
lapis morsel,$1.99,501,2018-06-24,east
lapis morsel,$1.99,527,2018-06-24,west
pink morsel,$3.00,550,2018-06-25,north
pink morsel,$3.00,534,2018-06-25,south
pink morsel,$3.00,516,2018-06-25,east
pink morsel,$3.00,541,2018-06-25,west
gold morsel,$9.99,559,2018-06-25,north
gold morsel,$9.99,530,2018-06-25,south
gold morsel,$9.99,546,2018-06-25,east
gold morsel,$9.99,574,2018-06-25,west
magenta morsel,$2.50,548,2018-06-25,north
magenta morsel,$2.50,582,2018-06-25,south
magenta morsel,$2.50,584,2018-06-25,east
magenta morsel,$2.50,526,2018-06-25,west
chartreuse morsel,$3.00,572,2018-06-25,north
chartreuse morsel,$3.00,545,2018-06-25,south
chartreuse morsel,$3.00,589,2018-06-25,east
chartreuse morsel,$3.00,512,2018-06-25,west
periwinkle morsel,$1.25,597,2018-06-25,north
periwinkle morsel,$1.25,526,2018-06-25,south
periwinkle morsel,$1.25,525,2018-06-25,east
periwinkle morsel,$1.25,565,2018-06-25,west
vermilion morsel,$4.99,554,2018-06-25,north
vermilion morsel,$4.99,550,2018-06-25,south
vermilion morsel,$4.99,575,2018-06-25,east
vermilion morsel,$4.99,586,2018-06-25,west
lapis morsel,$1.99,540,2018-06-25,north
lapis morsel,$1.99,585,2018-06-25,south
lapis morsel,$1.99,586,2018-06-25,east
lapis morsel,$1.99,530,2018-06-25,west
pink morsel,$3.00,576,2018-06-26,north
pink morsel,$3.00,511,2018-06-26,south
pink morsel,$3.00,501,2018-06-26,east
pink morsel,$3.00,543,2018-06-26,west
gold morsel,$9.99,504,2018-06-26,north
gold morsel,$9.99,513,2018-06-26,south
gold morsel,$9.99,573,2018-06-26,east
gold morsel,$9.99,529,2018-06-26,west
magenta morsel,$2.50,547,2018-06-26,north
magenta morsel,$2.50,556,2018-06-26,south
magenta morsel,$2.50,591,2018-06-26,east
magenta morsel,$2.50,534,2018-06-26,west
chartreuse morsel,$3.00,512,2018-06-26,north
chartreuse morsel,$3.00,535,2018-06-26,south
chartreuse morsel,$3.00,554,2018-06-26,east
chartreuse morsel,$3.00,586,2018-06-26,west
periwinkle morsel,$1.25,572,2018-06-26,north
periwinkle morsel,$1.25,559,2018-06-26,south
periwinkle morsel,$1.25,544,2018-06-26,east
periwinkle morsel,$1.25,542,2018-06-26,west
vermilion morsel,$4.99,520,2018-06-26,north
vermilion morsel,$4.99,560,2018-06-26,south
vermilion morsel,$4.99,509,2018-06-26,east
vermilion morsel,$4.99,530,2018-06-26,west
lapis morsel,$1.99,577,2018-06-26,north
lapis morsel,$1.99,540,2018-06-26,south
lapis morsel,$1.99,526,2018-06-26,east
lapis morsel,$1.99,563,2018-06-26,west
pink morsel,$3.00,527,2018-06-27,north
pink morsel,$3.00,553,2018-06-27,south
pink morsel,$3.00,569,2018-06-27,east
pink morsel,$3.00,555,2018-06-27,west
gold morsel,$9.99,545,2018-06-27,north
gold morsel,$9.99,527,2018-06-27,south
gold morsel,$9.99,597,2018-06-27,east
gold morsel,$9.99,593,2018-06-27,west
magenta morsel,$2.50,529,2018-06-27,north
magenta morsel,$2.50,565,2018-06-27,south
magenta morsel,$2.50,572,2018-06-27,east
magenta morsel,$2.50,541,2018-06-27,west
chartreuse morsel,$3.00,523,2018-06-27,north
chartreuse morsel,$3.00,511,2018-06-27,south
chartreuse morsel,$3.00,580,2018-06-27,east
chartreuse morsel,$3.00,564,2018-06-27,west
periwinkle morsel,$1.25,590,2018-06-27,north
periwinkle morsel,$1.25,515,2018-06-27,south
periwinkle morsel,$1.25,562,2018-06-27,east
periwinkle morsel,$1.25,531,2018-06-27,west
vermilion morsel,$4.99,579,2018-06-27,north
vermilion morsel,$4.99,562,2018-06-27,south
vermilion morsel,$4.99,576,2018-06-27,east
